"REF_DATE","GEO","DGUID","Measure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Montreal, Quebec","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927887","3.9.4","2.04","","","","2"
"2022-01","Montreal, Quebec","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927888","3.9.5","0.00","","","","2"
"2022-01","Montreal, Quebec","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927889","3.10.1","1.76","","","","2"
"2022-01","Montreal, Quebec","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927890","3.10.2","0.84","","","","2"
"2022-01","Montreal, Quebec","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927891","3.10.3","2.66","","","","2"
"2022-01","Montreal, Quebec","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927892","3.10.4","0.38","","","","2"
"2022-01","Montreal, Quebec","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927893","3.10.5","0.00","","","","2"
"2022-01","Toronto, Ontario","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927894","4.1.1","39.06","","","","2"
"2022-01","Toronto, Ontario","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927895","4.1.2","8.56","","","","2"
"2022-01","Toronto, Ontario","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927896","4.1.3","69.54","","","","2"
"2022-01","Toronto, Ontario","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927897","4.1.4","11.60","","","","2"
"2022-01","Toronto, Ontario","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927898","4.1.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927899","4.2.1","298.98","","","","2"
"2022-01","Toronto, Ontario","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927900","4.2.2","260.72","","","","2"
"2022-01","Toronto, Ontario","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927901","4.2.3","337.24","","","","2"
"2022-01","Toronto, Ontario","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927902","4.2.4","14.56","","","","2"
"2022-01","Toronto, Ontario","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927903","4.2.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927904","4.3.1","835.74","","","","2"
"2022-01","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927905","4.3.2","729.50","","","","2"
"2022-01","Toronto, Ontario","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927906","4.3.3","941.98","","","","2"
"2022-01","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927907","4.3.4","40.40","","","","2"
"2022-01","Toronto, Ontario","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927908","4.3.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927909","4.4.1","181.20","","","","2"
"2022-01","Toronto, Ontario","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927910","4.4.2","167.48","","","","2"
"2022-01","Toronto, Ontario","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927911","4.4.3","194.92","","","","2"
"2022-01","Toronto, Ontario","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927912","4.4.4","5.18","","","","2"
"2022-01","Toronto, Ontario","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927913","4.4.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927914","4.5.1","10.56","","","","2"
"2022-01","Toronto, Ontario","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927915","4.5.2","5.98","","","","2"
"2022-01","Toronto, Ontario","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927916","4.5.3","15.14","","","","2"
"2022-01","Toronto, Ontario","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927917","4.5.4","1.74","","","","2"
"2022-01","Toronto, Ontario","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927918","4.5.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927919","4.6.1","2.20","","","","2"
"2022-01","Toronto, Ontario","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927920","4.6.2","1.88","","","","2"
"2022-01","Toronto, Ontario","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927921","4.6.3","2.50","","","","2"
"2022-01","Toronto, Ontario","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927922","4.6.4","0.12","","","","2"
"2022-01","Toronto, Ontario","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927923","4.6.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927924","4.7.1","16.40","","","","2"
"2022-01","Toronto, Ontario","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927925","4.7.2","15.36","","","","2"
"2022-01","Toronto, Ontario","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927926","4.7.3","17.46","","","","2"
"2022-01","Toronto, Ontario","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927927","4.7.4","0.40","","","","2"
"2022-01","Toronto, Ontario","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927928","4.7.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927929","4.8.1","173.46","","","","2"
"2022-01","Toronto, Ontario","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927930","4.8.2","158.66","","","","2"
"2022-01","Toronto, Ontario","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927931","4.8.3","188.26","","","","2"
"2022-01","Toronto, Ontario","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927932","4.8.4","5.60","","","","2"
"2022-01","Toronto, Ontario","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927933","4.8.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927934","4.9.1","63.82","","","","2"
"2022-01","Toronto, Ontario","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927935","4.9.2","52.94","","","","2"
"2022-01","Toronto, Ontario","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927936","4.9.3","74.68","","","","2"
"2022-01","Toronto, Ontario","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927937","4.9.4","4.14","","","","2"
"2022-01","Toronto, Ontario","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927938","4.9.5","3.58","","","","2"
"2022-01","Toronto, Ontario","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927939","4.10.1","10.26","","","","2"
"2022-01","Toronto, Ontario","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927940","4.10.2","7.78","","","","2"
"2022-01","Toronto, Ontario","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927941","4.10.3","12.76","","","","2"
